GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
ce894215-7881-4369-88ca-49f310f21e62	chr16	10777	90221127	4	3	1
ce894215-7881-4369-88ca-49f310f21e62	chr17	150733	34205075	3	3	0
ce894215-7881-4369-88ca-49f310f21e62	chr17	34205729	83090856	2	2	0
ce894215-7881-4369-88ca-49f310f21e62	chr18	48133	80257174	2	1	1
ce894215-7881-4369-88ca-49f310f21e62	chr19	90910	24184968	2	1	1
ce894215-7881-4369-88ca-49f310f21e62	chr19	24185077	27579291	1	1	0
ce894215-7881-4369-88ca-49f310f21e62	chr19	27579513	58586487	2	1	1
ce894215-7881-4369-88ca-49f310f21e62	chr20	80664	64324800	5	3	2
ce894215-7881-4369-88ca-49f310f21e62	chr21	10336543	46677045	2	2	0
ce894215-7881-4369-88ca-49f310f21e62	chr22	15294545	39588941	3	2	1
ce894215-7881-4369-88ca-49f310f21e62	chr22	39589797	50796027	4	2	2
ce894215-7881-4369-88ca-49f310f21e62	chrX	251810	156004181	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr1	61735	248930189	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr2	12784	242147305	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr3	18667	99646873	2	2	0
8760666a-cc08-42db-935a-4b6095d138ee	chr3	99647021	198169247	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr4	12281	185709792	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr4	185710152	187187742	4	3	1
8760666a-cc08-42db-935a-4b6095d138ee	chr4	187187829	190106768	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr5	15532	95622611	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr5	95626917	181363319	3	3	0
8760666a-cc08-42db-935a-4b6095d138ee	chr6	149661	170741917	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr7	43259	159334314	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr8	81254	145072769	4	2	2
8760666a-cc08-42db-935a-4b6095d138ee	chr9	46587	138200944	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr10	26823	112312137	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr10	112312333	113133730	1	1	0
8760666a-cc08-42db-935a-4b6095d138ee	chr10	113136003	133769379	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr11	198572	55968638	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr11	55968995	135074876	2	2	0
8760666a-cc08-42db-935a-4b6095d138ee	chr12	51460	3193967	4	2	2
8760666a-cc08-42db-935a-4b6095d138ee	chr12	3194233	19687876	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr12	19688725	33032357	4	2	2
8760666a-cc08-42db-935a-4b6095d138ee	chr12	33033054	37875038	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr12	37885541	41843577	4	2	2
8760666a-cc08-42db-935a-4b6095d138ee	chr12	41850502	133201603	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr13	18452809	114342922	7	5	2
8760666a-cc08-42db-935a-4b6095d138ee	chr14	18225647	35349658	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr14	35352486	46525105	1	1	0
8760666a-cc08-42db-935a-4b6095d138ee	chr14	46525368	106877229	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr15	19811075	101928837	2	2	0
8760666a-cc08-42db-935a-4b6095d138ee	chr16	10777	5709018	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr16	5709069	6260232	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr16	6261200	6446027	1	1	0
8760666a-cc08-42db-935a-4b6095d138ee	chr16	6446332	6529978	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr16	6530374	6575421	1	1	0
8760666a-cc08-42db-935a-4b6095d138ee	chr16	6576158	6649260	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr16	6649344	6783885	2	2	0
8760666a-cc08-42db-935a-4b6095d138ee	chr16	6785389	6932646	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr16	6934780	90221127	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr17	150733	3491005	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr17	3491375	20570785	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr17	20576842	83090856	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr18	48133	80257174	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr19	90910	58586487	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr20	80664	24720969	2	2	0
8760666a-cc08-42db-935a-4b6095d138ee	chr20	24721021	30202528	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr20	30206919	40278801	6	4	2
8760666a-cc08-42db-935a-4b6095d138ee	chr20	40280951	60683293	7	5	2
8760666a-cc08-42db-935a-4b6095d138ee	chr20	60683508	64324800	6	4	2
8760666a-cc08-42db-935a-4b6095d138ee	chr21	10336543	18038353	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr21	18038472	37784339	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr21	37785385	37925834	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr21	37927315	38438820	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr21	38446778	45312507	2	1	1
8760666a-cc08-42db-935a-4b6095d138ee	chr21	45313083	46677045	3	2	1
8760666a-cc08-42db-935a-4b6095d138ee	chr22	15294545	50796027	2	2	0
8760666a-cc08-42db-935a-4b6095d138ee	chrX	251810	47359967	3	3	0
8760666a-cc08-42db-935a-4b6095d138ee	chrX	47364275	156004181	2	2	0
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr1	61735	248930189	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr2	12784	242147305	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr3	18667	198169247	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr4	12281	190106768	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr5	15532	58422912	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr5	58423169	181363319	4	4	0
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr6	149661	170741917	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr7	43259	159334314	6	3	3
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr8	81254	145072769	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr9	46587	138200944	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr10	26823	133769379	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr11	198572	135074876	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr12	51460	133201603	6	3	3
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr13	18452809	114342922	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr14	18225647	106877229	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr15	19811075	101928837	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr16	10777	90221127	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr17	150733	83090856	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr18	48133	80257174	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr19	90910	58586487	6	3	3
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr20	80664	64324800	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr21	10336543	46677045	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chr22	15294545	50796027	4	2	2
bac6f45a-0c51-4409-a41c-2055f19d3d88	chrX	251810	2776199	8	4	4
bac6f45a-0c51-4409-a41c-2055f19d3d88	chrX	2785350	156004181	5	5	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr1	61735	121741181	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr1	143285278	155291090	4	2	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr1	155292822	173923522	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr1	173923880	175923021	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr1	175923260	248930189	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr2	12784	98354428	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr2	98354938	107126923	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr2	107134010	112765553	4	4	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr2	112766027	242147305	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr3	18667	60262690	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr3	60263342	61247929	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr3	61248234	86746311	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr3	86750894	88644311	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr3	88647401	174678550	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr3	174680063	175206839	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr3	175208185	181499316	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr3	181499458	198169247	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	12281	66086	0	0	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	66827	9755155	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	9756856	10437808	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	10437905	90871417	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	90877882	91080168	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	91084191	91142587	0	0	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	91144952	176983525	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	176986302	180493560	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	180494408	189396926	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr4	189404406	190106768	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	15532	232854	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	233073	16035260	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	16036421	16373474	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	16373859	21245341	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	21245578	73830965	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	73831093	75677428	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	75677580	85324807	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	85325411	90661200	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	90672809	94677316	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	94677613	104509836	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	104513061	107038153	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	107038291	171268493	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	171271464	174824998	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr5	174827455	181363319	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr6	149661	60467852	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr6	60482062	71756206	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr6	71756341	133043424	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr6	133053487	133847954	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr6	133848910	161966034	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr6	161966472	162536632	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr6	162537338	170741917	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr7	43259	66813220	6	3	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr7	66814300	109940361	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr7	109940719	110944133	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr7	110945935	159334314	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	81254	36384511	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	36387452	37623213	6	4	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	37623272	42613787	4	2	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	42618862	61626659	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	61627218	69765093	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	69766800	73204581	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	73205272	73763459	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	73763782	74350917	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	74351200	77121859	9	6	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	77123863	83456674	6	3	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	83465592	84556480	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	84556856	89348844	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	89350410	89589706	0	0	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	89590268	94711048	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	94714512	102472111	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	102475661	103428523	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	103428882	104433731	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	104434673	108005089	10	7	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	108006136	111526732	9	6	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	111527227	112505016	7	6	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	112505311	123052311	6	3	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	123053256	126239117	11	8	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	126240785	129158800	6	3	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr8	129160459	145072769	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr9	46587	138200944	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	26823	3478385	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	3479177	6746788	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	6747891	9551162	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	9552298	19190885	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	19193608	24638933	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	24642772	27380550	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	27380726	29484397	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	29485418	44782479	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	44783144	46962246	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	46967410	104540358	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	104541317	105753379	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr10	105757320	133769379	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	198572	4602944	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	4603202	8716203	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	8727929	49949601	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	49955815	56082468	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	56083055	70420960	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	70427492	78865655	5	4	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	78875295	94661953	4	4	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	94662703	95709071	5	4	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr11	95709496	135074876	4	4	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr12	51460	2872799	7	6	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr12	2875667	4700485	11	10	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr12	4702375	133201603	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr13	18452809	47266937	8	7	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr13	47267334	49707262	11	10	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr13	49709683	114342922	8	7	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr14	18225647	53615490	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr14	53616594	54512197	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr14	54513474	58262221	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr14	58268775	60329074	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr14	60331197	106877229	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr15	19811075	22790882	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr15	22791449	101928837	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	10777	5416153	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	5416182	6485176	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	6488985	8989510	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	8991891	10213364	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	10213624	14561956	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	14562926	16011625	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	16012108	17610331	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	17611723	24025698	2	1	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr16	24026795	90221127	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr17	150733	4939421	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr17	4942574	21661661	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr17	22042132	83090856	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr18	48133	80257174	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	90910	9820302	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	9824077	11399638	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	11404757	12373771	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	12375414	14544388	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	14545053	16563057	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	16565516	24023451	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	24025595	31515209	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	31515635	33232983	8	6	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	33237263	35329919	7	5	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	35330408	36848064	6	3	3
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr19	36862326	58586487	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr20	80664	14624392	4	2	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr20	14625754	15466432	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr20	15466513	64324800	5	3	2
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr21	10336543	13683941	1	1	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr21	13684661	23433645	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr21	23434095	24141127	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr21	24141458	46677045	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chr22	15294545	50796027	2	2	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chrX	251810	57595199	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chrX	57596662	67710023	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chrX	67713827	83534091	3	2	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chrX	83534924	112785343	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chrX	112785954	113908831	3	3	0
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chrX	113909520	153974859	4	3	1
ec13a142-1b20-484b-8b5c-c3dfa79966f9	chrX	153974913	156004181	4	4	0
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	62920	5407019	4	2	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	5407155	5746289	6	4	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	5751483	12290377	4	2	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	12294250	29241271	2	2	0
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	29245159	30421157	4	2	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	30421683	33828700	6	4	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	33829106	37004844	4	2	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	37006016	37173068	2	2	0
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	37175886	37756818	4	2	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	37757133	44042101	6	4	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	44042523	47012891	4	2	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	47016934	52879304	2	2	0
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	52887790	56039167	4	2	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	56040453	74697878	2	2	0
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	74697940	78823134	4	2	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	78828012	114088545	2	2	0
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	114091777	114107267	6	4	2
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	114108454	119041345	2	2	0
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	119043103	207927786	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	207931491	208323585	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr1	208323722	248930189	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr2	12784	242147305	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	20930	7217997	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	7218258	20273630	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	20274591	20989898	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	20993691	35779951	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	35781953	38987363	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	38987378	43813124	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	43813177	48885880	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	48887467	53820041	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	53820460	54467059	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	54472835	55431997	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	55432079	55791300	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	55791673	56553471	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	56556939	59533649	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	59533883	59876789	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	59877432	60024082	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	60025571	60315341	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	60317689	60463472	2	2	0
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	60464567	64715252	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	64715470	66353301	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	66358516	68237171	6	5	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	68240643	69597743	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	69598538	71995758	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	71995979	72685167	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	72687441	74602824	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	74605576	76066046	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	76068038	96097299	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	96100171	96960338	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	96962715	100335316	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	100335646	105177238	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	105177936	107281403	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	107283044	112016955	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	112017114	150537598	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	150538729	151620815	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	151626436	153505833	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	153506261	154758949	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	154759313	155520991	5	4	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	155522825	156045833	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	156050235	169144420	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	169147953	172888954	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	172891986	177805795	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	177806395	180018554	3	2	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	180019186	182717751	2	1	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	182718773	189424813	4	3	1
ac4e20a0-ada6-476c-8dd3-8d0af50ce370	chr3	189425095	198169247	2	1	1
