GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr16	83723383	90221127	3	2	1
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr17	150733	574963	1	1	0
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr17	584832	4746538	2	2	0
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr17	4753739	22718556	1	1	0
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr17	22719870	83090856	3	2	1
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr18	48133	39551558	2	1	1
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr18	39551667	80257174	1	1	0
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr19	90910	58586487	2	1	1
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr20	80664	64324800	4	2	2
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr21	10336543	40469863	2	1	1
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr21	40470325	40699507	1	1	0
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr21	40700225	46677045	2	1	1
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chr22	15294545	50796027	2	1	1
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chrX	251810	2785592	2	1	1
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chrX	2785914	53469921	1	1	0
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chrX	53470032	155542907	2	2	0
e4bd0f5b-78f5-47bf-a056-bbfe4ce62af4	chrX	155542921	156004181	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	62920	48698936	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	48699016	49530122	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	49532002	75243991	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	75244224	75248869	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	75249570	112147704	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	112153052	112154591	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	112154619	157234232	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	157234254	157286839	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	157287337	181216725	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	181217961	181218981	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	181219847	188866080	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	188866947	189850307	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	189850320	193963391	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	193963658	194592718	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	194594554	224932531	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	224935524	225592789	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	225600550	236638477	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	236638518	236674602	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr1	236674639	248930189	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	12784	31022647	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	31022784	31027855	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	31029795	52554404	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	52560811	52991715	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	52992065	179677055	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	179677335	180037802	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	180038903	212321824	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	212322478	212325521	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr2	212325632	242147305	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	20930	3918207	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	3918232	3955088	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	3955151	28105795	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	28106045	28112933	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	28112974	45218187	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	45222259	86006421	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	86016330	97368034	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	97368923	113867654	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	113867667	146538692	4	3	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	146539520	146543340	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	146543717	191983139	4	3	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	191983488	192064116	5	4	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr3	192065426	198169247	4	3	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr4	68929	27824190	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr4	27827273	28788401	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr4	28788482	114254167	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr4	114254188	114261019	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr4	114263073	156936851	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr4	156942430	157469067	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr4	157469312	163943285	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr4	163944743	190106768	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr5	15532	84793596	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr5	84794080	85611859	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr5	85612369	181363319	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	149661	34418077	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	34418679	51804764	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	51804801	51806523	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	51806552	54572847	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	54573560	55850130	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	55850917	61991720	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	61991916	63909912	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	63910335	127618850	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	127623367	128852449	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	128852601	130317359	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	130317581	130343503	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	130344244	137284512	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	137284922	137393635	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr6	137397396	170741917	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	43259	3287367	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	3288362	3651647	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	3651737	37507979	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	37508128	37514044	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	37515195	84275978	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	84276064	85081854	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	85090780	109793741	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	109797035	109813853	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	109813925	124267070	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr7	124269700	159334314	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr8	81254	15072918	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr8	15075158	15419447	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr8	15420776	33088506	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr8	33089933	35350531	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr8	35351703	106838013	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr8	106838425	107372600	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr8	107372775	145072769	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	46587	273663	3	3	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	274108	22984836	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	22986050	23194168	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	23196534	23208055	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	23211096	29943439	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	29943554	30952536	3	3	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	30952553	38651628	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	38652212	38657310	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	38657641	41741113	4	3	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr9	60863881	138200944	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	45792	31245428	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	31245482	31592967	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	31594684	48930475	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	48930728	49590972	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	49593296	74034131	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	74036152	102666276	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	102672142	125807238	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	125807263	129776481	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	129777658	129785274	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	129785289	133420688	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr10	133429369	133654968	3	3	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	198510	12574460	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	12574719	12589663	5	3	2
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	12589786	69139072	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	69139102	69189552	8	5	3
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	69189642	69792739	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	69793364	69813484	4	3	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	69814168	79328239	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	79328743	128150473	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr11	128150522	135074876	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	51460	5871757	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	5871841	5875753	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	5876305	9477960	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	9481274	9575696	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	9582373	53096186	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	53097237	53118147	4	2	2
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	53118660	100787738	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	100790233	101515473	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	101517577	103794745	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	103795593	104413759	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr12	104414837	133201603	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr13	18452809	18922788	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr13	18923307	62460981	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr13	62465548	63926894	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr13	63926909	79845904	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr13	79846029	79855147	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr13	79856040	114342922	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr14	18239283	22144099	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr14	22144291	22514241	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr14	22519044	45788421	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr14	45788868	99551024	3	3	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr14	99551085	99559743	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr14	99560380	105733039	3	3	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr14	105752248	106345431	6	6	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr14	106345838	106877229	3	3	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr15	19811075	101928837	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr16	10777	36048855	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr16	46441986	52729018	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr16	52729176	55412093	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr16	55412108	55483320	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr16	55484965	90096867	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr17	150733	33948043	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr17	33948045	33960990	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr17	33961449	82650273	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr17	82652315	83091923	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr18	48133	10504863	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr18	10504903	13913117	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr18	13913507	27409963	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr18	27410973	27419890	6	4	2
d4247470-0c68-4a59-ab37-b24a67368e70	chr18	27421147	80257174	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr19	90910	58586487	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr20	80664	64324800	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr21	12973348	24476380	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr21	24479865	46677045	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr22	16392123	32178696	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr22	32179162	32196133	0	0	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr22	32196403	47020666	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chr22	47023620	47080381	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chr22	47080690	50796027	2	1	1
d4247470-0c68-4a59-ab37-b24a67368e70	chrX	251810	3087118	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chrX	3090033	3101424	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chrX	3102308	55175368	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chrX	55177038	57474238	2	2	0
d4247470-0c68-4a59-ab37-b24a67368e70	chrX	57474302	122275697	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chrX	122276116	122588450	1	1	0
d4247470-0c68-4a59-ab37-b24a67368e70	chrX	122589069	156004181	3	2	1
d4247470-0c68-4a59-ab37-b24a67368e70	chrY	2782397	56872112	0	0	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr1	61735	121741181	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr1	143285278	248930189	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr2	12784	103891887	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr2	103892163	121820716	5	4	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr2	121821058	140959494	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr2	140960077	141336101	0	0	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr2	141336438	141592561	1	1	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr2	141604875	235769579	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr2	235770800	237943757	1	1	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr2	237943813	242147305	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr3	18667	89622183	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr3	89622197	198169247	5	3	2
04d81c5e-988c-42ba-9313-40a4d94f7283	chr4	12281	51832470	4	2	2
04d81c5e-988c-42ba-9313-40a4d94f7283	chr4	51832591	190106768	1	1	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr5	15532	45772555	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr5	45773480	58437016	5	3	2
04d81c5e-988c-42ba-9313-40a4d94f7283	chr5	58437571	181363319	4	2	2
04d81c5e-988c-42ba-9313-40a4d94f7283	chr6	149661	170741917	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr7	43259	57804818	4	2	2
04d81c5e-988c-42ba-9313-40a4d94f7283	chr7	57809172	159334314	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr8	81254	3569631	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr8	3570011	4047149	0	0	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr8	4047195	4406394	1	1	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr8	4407926	43558812	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr8	43559012	145072769	5	4	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr9	46587	42995504	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr9	60840363	138200944	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr10	26823	24392221	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr10	24392367	42324837	3	3	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr10	42330980	133769379	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	198572	33026981	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	33028163	33639873	15	14	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	33642136	34812093	32	32	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	34817276	35894057	20	20	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	35897669	36764237	42	42	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	36765267	36855478	7	7	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	36855829	40597776	6	5	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	40598278	42285170	9	8	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	42287830	42559739	16	15	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	42562146	46279090	7	6	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr11	46280634	135074876	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr12	51460	34339654	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr12	34341886	133201603	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr13	18452809	114342922	4	2	2
04d81c5e-988c-42ba-9313-40a4d94f7283	chr14	18225647	37644548	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr14	37645618	106877229	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr15	19811075	25995319	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr15	25997856	26975726	8	7	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr15	26975941	34849631	4	3	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr15	34850945	40090240	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr15	40090264	52521535	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr15	52522527	101928837	5	3	2
04d81c5e-988c-42ba-9313-40a4d94f7283	chr16	10777	20489127	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr16	20489224	21552783	6	5	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr16	21552867	25421652	4	3	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr16	25421678	90221127	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr17	150733	83090856	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr18	48133	15402409	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr18	20949392	35869184	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr18	35870373	36440946	4	3	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr18	36441065	49601955	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr18	49602430	66442161	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr18	66442200	80257174	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr19	90910	8227619	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr19	8230157	27786025	5	4	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr19	27786591	58586487	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chr20	80664	64324800	4	2	2
04d81c5e-988c-42ba-9313-40a4d94f7283	chr21	10336543	46677045	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chr22	15294545	50796027	3	2	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chrX	251810	40776818	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chrX	40777013	45843191	1	1	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chrX	45843376	93003779	2	1	1
04d81c5e-988c-42ba-9313-40a4d94f7283	chrX	93011832	95989068	2	2	0
04d81c5e-988c-42ba-9313-40a4d94f7283	chrX	95990900	156004181	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr1	61735	2871142	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr1	2872530	248930189	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr2	12784	242147305	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr3	18667	93807813	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr3	93808615	133516636	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr3	133517975	198169247	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr4	12281	190106768	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr5	15532	181363319	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr6	149661	170741917	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr7	43259	159334314	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr8	81254	28883525	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr8	28884067	29129709	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr8	29131014	81658352	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr8	81659199	145072769	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr9	46587	21283199	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr9	21283848	22293805	0	0	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr9	22300339	68420536	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr9	68420787	138200944	3	3	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr10	26823	133769379	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr11	198572	69301278	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr11	69305402	70644412	17	16	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr11	70647602	70655781	3	3	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr11	70655895	71097714	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr11	71101066	85930588	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr11	85930912	86328511	0	0	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr11	86329621	135074876	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr12	51460	133201603	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr13	18452809	114342922	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr14	18225647	106877229	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr15	19811075	96064564	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr15	96064908	101928837	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr16	10777	36048855	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr16	46429870	90221127	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr17	150733	26971285	1	1	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr17	26973990	26986664	2	2	0
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr17	26989417	83090856	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr18	48133	80257174	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr19	90910	58586487	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr20	80664	64324800	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr21	10336543	46677045	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr22	15294545	48348799	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chr22	48349488	50796027	3	2	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chrX	251810	2657110	2	1	1
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chrX	2657703	2671323	4	2	2
89640fb4-d9aa-4d59-adf5-3b1f91c52786	chrX	2671476	156004181	2	1	1
1410074c-412a-484e-a724-21cbb1fe7dea	chr1	61735	248930189	4	2	2
1410074c-412a-484e-a724-21cbb1fe7dea	chr2	12784	133224982	4	2	2
1410074c-412a-484e-a724-21cbb1fe7dea	chr2	133227358	133455865	2	2	0
1410074c-412a-484e-a724-21cbb1fe7dea	chr2	133462910	140743473	4	2	2
1410074c-412a-484e-a724-21cbb1fe7dea	chr2	140745079	141576867	2	2	0
1410074c-412a-484e-a724-21cbb1fe7dea	chr2	141585130	198639699	4	2	2
1410074c-412a-484e-a724-21cbb1fe7dea	chr2	198640041	241259024	2	2	0
1410074c-412a-484e-a724-21cbb1fe7dea	chr2	241264871	242147305	4	2	2
1410074c-412a-484e-a724-21cbb1fe7dea	chr3	18667	60525176	4	2	2
1410074c-412a-484e-a724-21cbb1fe7dea	chr3	60525705	60618756	2	2	0
1410074c-412a-484e-a724-21cbb1fe7dea	chr3	60619473	198169247	4	2	2
1410074c-412a-484e-a724-21cbb1fe7dea	chr4	12281	190106768	4	2	2
